"id","comic_id","title","chapter_index"
"25877","173","26 Không Sao Chứ? Cô Nàng","27"
"25878","173","27 Sát Thủ Bóng Đen","28"
"25879","173","28 Ám Khí","29"
"10927","132","Có cha thì có con.","36714"
"25880","173","29 Phóng Viên","30"
"25881","173","30 Ác Mộng","31"
"25882","173","31 Cả Ngày Chỉ Biết Chống Đối","32"
"25883","173","32 Linh Phật Chúng Ta Không Thể Đụng Đến!","33"
"25884","173","33 Uống Rượu Sao Nói Rồi?","34"
"27936","138","Chương 95","170"
"25885","173","34 Lời Nói Dối Độc Ác","36"
"25195","153","Chương 8","9"
"25886","173","35 Cô Gái Cầm Cái Búa Vàng","39"
"25887","173","36 Thằng Nhóc Đó Tên Là A Phúc","40"
"25888","173","37 Tâm Tính Con Người Khó Lường","41"
"10716","132","Mưa mận rơi không ngừng, rêu phủ đầy mặt đất","1661"
"25889","173","38 Ăn Ăn Ăn Ăn Ăn","43"
"25890","173","39 Bước Chân Cùng","44"
"10804","132","Hiếm khi đi chơi, ít nhất phải chụp ảnh","2619"
"25891","173","40 Tâm Ma","45"
"25893","173","42 Thám Tử Thiên Nhất","48"
"25894","173","43 Tự Lừa Dối","49"
"25895","173","44 Mở Một Lỗ Não","50"
"25896","173","45 Anh Em Đoàn Tụ","51"
"25897","173","46 Phong Thủy Phong Trận","52"
"25898","173","47 Không Có Chủ Nhân Ra Lệnh Là Không Được","53"
"25899","173","48 Tự Làm Tự Chịu","54"
"25900","173","49 Một Lời Nói Dối Khác","55"
"25902","173","51 Gọi Kẻ Trừng Phạt","59"
"25903","173","52 Tông Thiên Nhất, Cậu Chỉ Biết Gây Rối!","61"
"25904","173","53 Lái Máy Bay Đến Cướp Công","62"
"10963","132","Tha lỗi cho tôi vì sống tự do phóng khoáng cả đời.","57433"
"25905","173","54 Điều Tra Sơ Bộ","63"
"25906","173","55 Dân Thị Trấn","64"
"25908","173","57 Mối Quan Hệ Của Chúng Ta","66"
"25910","173","59 Xa Xôi Ngàn Dặm Đến Gặp","68"
"25911","173","60 Hệ Thống Thần Thông Sư","69"
"10806","132","Ước gì đời thực có nút tạm dừng.","2627"
"10971","132","Tự đào hố rồi nhảy vào.","61613"
"25913","173","62 Linh Sơn Trấn Kết Thúc","71"
"25914","173","63 Ra Đi, Bé Yêu Của Tôi","72"
"25915","173","64 Trụ Sở Thần Thông Sư","73"
"25916","173","65 Đi Qua Khu Vực Cấm","74"
"25917","173","66 Cắt Giấy Và Trống Lắc","75"
"25918","173","67 Xoay Đi, Gấu Trúc!","76"
"25892","173","41 Thú Cưng Cỡ Lớn Của Tống Gia","46"
"25919","173","68 Đầu Trang Hoa Võ Đơn Siêu Ngầu","78"
"25920","173","69 Run Rẩy","79"
"25921","173","70 Mỗi Nhà Có Một Cuốn Kinh Khó Niệm","80"
"25923","173","72 Hai Béo Là Ai?","82"
"25924","173","73 Xin Lỗi, Anh Ấy Đến Núi","83"
"25925","173","74 Một Triệu Của Tôi!","84"
"25926","173","75 Phó Chủ Quán Dữ Dằn!","85"
"25928","173","77 Cưỡng Hiếp Không Thành Bị...","87"
"25929","173","78 Tông Thiên Nhất Không Ngốc, Chỉ Là Chưa Có Kinh Nghiệm","88"
"10748","132","Tiến có thể lên trời xuống đất, lui có thể lên mái nhà lật ngói","2253"
"25931","173","80 Mimi Ghen Tị Quá!","90"
"25932","173","81 Tôi Sẽ Nghịch Ngợm, Hí Hí","91"
"25933","173","82 Giết Quyền Đạo!","92"
"25934","173","83 Hừ Hừ Hả Hê, Nhanh Dùng...","93"
"25936","173","85 Tác Dụng Phụ Của Thần Đan","95"
"25938","173","87 Đối Đấu Hổ Quyền","97"
"25939","173","88 Đỉnh Nhất Khu B!","98"
"25941","173","90 Kích Chiến","100"
"25942","173","91 Toàn Là Diễn Viên","101"
"10997","132","Độ ẩm hôm nay: 11%.","82485"
"25943","173","92 Biến Thành Người Bóng","102"
"25944","173","93 Sóng Chưa Lặng Lại Nổi Sóng Mới","103"
"25945","173","94 Nước Đánh Đầu, Mã Nhảy","104"
"25946","173","95 Bố Mãi Là Bố Của Con","105"
"25948","173","97 Vong Mệnh Thiên Nha","107"
"25949","173","98 Phong Thủy - Thần Hành Trận","108"
"25950","173","99 Thấy Khe Hở Chèn Kim","109"
"10750","132","Chủ nhân giỏi cũng nuôi thú cưng giỏi","2255"
"25951","173","100 Ghét Sư Ca Nhất!","110"
"25952","173","101 Pạt pạt pa pa pa!","111"
"25953","173","102 Kẻ thua cờ hôi hám","112"
"25954","173","103 Suối nước nóng ngoài trời, bạn biết mà!","113"
"10753","132","Mạnh cùng mạnh, hiệu quả càng cao","2286"
"25955","173","104 Cẩn thận, tường có tai","114"
"25957","173","106 Biết sự thật khiến tôi rơi nước mắt","116"
"25958","173","107 Thả dây dài, câu được cá lớn","117"
"25959","173","108 Hổ mặt cười","118"
"25960","173","109 Chúng ta khác nhau chỗ nào?","120"
"25961","173","110 Lược sử Ngự Niệm Sư","121"
"25962","173","111 Một lũ côn đồ","122"
"25963","173","112 Tự vấn lòng mình","123"
"25965","173","114 Tôi nói chặt thì chặt ngay","125"
"25968","173","117 Đại Ngự chuyển thế!","129"
"25969","173","118 Hóa ra ta là Ngự Niệm Sư!","130"
"25970","173","119 Vợ cũng để cho anh rồi!","131"
"25972","173","121 Tôi rất chắc em trai tôi là đần độn","133"
"25973","173","122 Đến đây đi, lão già, để tôi xem của mày","134"
"11027","132","Nói đi là đi. Đến lúc ra tay thì cứ ra tay!","97231"
"25974","173","123 Vợ ơi, nhất định phải ủng hộ chồng nha","135"
"25975","173","124 Quá khứ đen tối đó","136"
"25976","173","125 Trận quyết chiến mạnh nhất 4 đấu 4","137"
"25978","173","127 Cái gọi là định mệnh","139"
"25979","173","128 Bái sư học nghệ","140"
"25980","173","129 Bắt đầu tu luyện","141"
"25981","173","130 Đen và trắng","142"
"25982","173","131 Màn mở đầu màu đỏ","143"
"25983","173","132 Phản công","144"
"25984","173","133 Thẩm vấn","145"
"25985","173","134 Nỗi kinh hoàng của tư tưởng cũ","146"
"10973","132","Bảo vệ mắt là bảo vệ tâm hồn.","62962"
"25986","173","135 Quyết tâm của Tông Nhượng","147"
"25987","173","136 Giao dịch","148"
"26334","177","Chương 1","1"
"26335","177","Chương 2","3"
"26336","177","Chương 3","4"
"26337","177","Chương 4","5"
"25275","153","Mùa 2 Tập 49: Kế hoạch thay đổi!!!","89"
"25276","153","Mùa 2 Tập 50: Quấn quýt cả đời (Kết thúc)","90"
"26555","181","009 Cửu Lăng Cáo Bốn Tai Đỏ Mắt","12"
"10466","132","Diệp Công thích rồng, rồng nói: Không cần thiết đâu.","595"
"26556","181","010 An Nặc Người Đàn Ông Độc Miệng Võ Thuật","13"
"26557","181","011 Khủng Hoảng Của Đạo Diễn Nổi Tiếng Châu Thanh","14"
"11043","132","Ngủ đêm dậy sớm, vẫn có người mất ngủ.","104287"
"26558","181","012 Anh Em Chị Em Đối Đầu","15"
"26559","181","013 Cách Thả Thính Của Người Sợ Đàn Ông","16"
"26560","181","014 Đối Tượng Thầm Thương Không Phù Hợp","17"
"26561","181","015 Hãy Trở Thành Diễn Viên!","19"
"26562","181","016 Buổi Thử Vai Của Diễn Viên","20"
"26563","181","017 Đừng Nháy Mắt Với Đàn Ông Khác!","21"
"26564","181","018 Cách Trừng Phạt Từ Tổng Tài Bá Đạo!","22"
"26565","181","019 Cửu Lăng, Tôi Ghét Cậu!","24"
"26566","181","020 Ba Người Đàn Ông Một Vở Kịch","25"
"10469","132","Tình yêu của bạn đã bị cướp mất.","598"
"26567","181","021 Rốt Cuộc Cậu Thích Ai?","26"
"26568","181","022 Hỏi Lòng Mình","27"
"26569","181","023 Đêm Hỗn Loạn","28"
"26570","181","024 Cô Ấy Là Địch Thủ Tương Lai Của Cậu","30"
"26571","181","025 Cửu Lăng Gặp Rắc Rối!","31"
"25457","156","Chương 1","1"
"25458","156","Chương 2","2"
"25459","156","Chương 3","3"
"25460","156","Chương 4","5"
"25461","156","Chương 5","6"
"25462","156","Chương 6","7"
"25463","156","Chương 7","8"
"25464","156","Chương 8","9"
"25466","156","Chương 10","12"
"25467","156","Chương 11","13"
"25468","156","Chương 12","14"
"25469","156","Chương 13","15"
"25470","156","Chương 14","16"
"25471","156","Chương 15","17"
"25472","156","Chương 16","18"
"25473","156","Chương 17","19"
"25474","156","Chương 18","20"
"26572","181","026 Nội Tâm Đau Khổ","32"
"26573","181","027 Kịch Bản Không Dành Cho Trẻ Em","33"
"26574","181","028 Mối Quan Hệ Ngầm Đầy Sóng Gió","34"
"26575","181","029 Lời Tự Bạch Của Người Máy Diệu Diệu","35"
"26576","181","030 Chỉ Có Cậu Mới Làm Tôi Tổn Thương","36"
"26577","181","031 Tôi Sẽ Đợi Cậu Mãi Mãi Ở Lõi Trái Đất","37"
"26595","181","Thông Báo Trì Hoãn Cập Nhật!","55"
"26596","181","049 Chương Cuối! Lời Hứa Giữa Tôi Và Cậu","56"
"26402","177","Chương 65","83"
"25988","167","Chương 1: Cửu Uyên Chi Tuyền","1"
"10473","132","Tôi là Lý Lực bị giam cầm, đã quên bầu trời đẹp thế nào.","602"
"10807","132","Thế giới rộng lớn, kỳ quái vô số","2638"
"10808","132","Có Long châu mới trong tay, tận hưởng sự rực rỡ của tộc rồng","2640"
"10809","132","Dấu vết thời gian có nhiều hình thức","2641"
"10810","132","Hiện tượng lạ có thật sự báo hiệu chuyện lớn?","2651"
"10811","132","Dễ thương mà không có đầu óc.","2652"
"10812","132","Bụng ngứa, có lẽ sắp có não rồi","2661"
"10813","132","Đêm tối xám xịt, bóng mơ sâu thẳm","2662"
"10816","132","Biển toàn nước, ngâm lâu quá cũng phí","2673"
"10817","132","Thủy hỏa bất tương dung, năng lượng sẽ được bảo toàn.","2683"
"10818","132","Tình yêu rốt cuộc trông như thế nào?","2684"
"10467","132","Trận đấu giữa anh chị em không có thắng thua.","596"
"10820","132","Một cái bẻ thành ba dùng.","2696"
"10680","132","Đại Sư Gửi Lông Mảnh Tháng Chín","1353"
"10777","132","Lì xì đâu rồi? Tôi có cái lì xì to thế kia mà?","2477"
"10479","132","Đừng mua đồ trang trí không hợp phong cách nhà.","608"
"10782","132","Ngỡ như sương giá trên mặt đất","2501"
"10481","132","Năm nay bạn đã ăn những loại bánh chưng ngon nào?","610"
"25990","167","Chương 3: La Sát","3"
"25991","167","Chương 4: Thần Vũ Chi Thể (Phần 1)","4"
"26338","177","Chương 5","6"
"10821","132","Ba nhà sư không có nước uống.","2703"
"10822","132","Người có lúc vấp ngã, rồng cũng có lúc lỡ lời.","2704"
"10825","132","Tình yêu có thể chống lại định mệnh.","2725"
"10826","132","Người có tình cuối cùng cũng thành đôi.","2726"
"10827","132","Việc gì cũng không lo, một ngày ba bát cơm.","2735"
"10828","132","Muốn ngày tháng ngọt ngào, nhà không ai nhàn rỗi.","2736"
"10831","132","Bước ra khỏi vòng tròn hiện tại, tìm kiếm chính mình ở phương xa.","2761"
"10832","132","Giấc mơ vẫn phải có, lỡ đâu thành hiện thực.","2762"
"10834","132","Nhỏ con nhưng quỷ quyệt, khó đối phó.","2779"
"10835","132","Đường đến cũng là đường đi.","2786"
"10836","132","Qua rồi mới hỏi, nhìn nhau là người cũ.","2787"
"10838","132","549399, hy vọng bạn không hiểu.","2796"
"10839","132","Muốn mua hoa quế cùng mang rượu, cuối cùng không bằng những chuyến đi tuổi trẻ.","2807"
"10840","132","Mặt trời đỏ rực như lửa thiêu.","2808"
"10841","132","Nguyên liệu cao cấp thường chỉ cần nấu đơn giản.","2816"
"10843","132","Ngoại truyện: Như Mộng Lệnh, Chương Hai","2827"
"10484","132","Giọng loli, giọng chị đại, tôi là giọng hồ ly hung dữ.","613"
"10814","132","Cho đi là một niềm vui","2663"
"10815","132","Giấc mơ đẹp hay xấu đều có lúc tỉnh","2672"
"10486","132","Đứng đầu bảng hôm nay!","615"
"10844","132","Ngoại truyện: Như Mộng Lệnh, Chương Ba","2829"
"10845","132","Đường đi muôn ngàn, an toàn là trên hết.","2837"
"10846","132","Mọi thứ vẫn tốt như cũ.","2838"
"10847","132","Ngày xưa, có một con hồ ly chín đuôi...","2847"
"10849","132","Thế giới rộng lớn, không gì là không kỳ lạ.","2849"
"10830","132","Bà có kỹ năng chăm sóc đặc biệt.","2742"
"10850","132","Rối rắm như các chòm sao thường xuất hiện, như dòng rượu uốn lượn chảy đến.","2854"
"10851","132","Đối chứng trị liệu, có mục tiêu rõ ràng.","2855"
"4602","178","Tập 59: Giá của sự giao dịch","75"
"4607","178","Tập 65: Hai người trong bóng tối","81"
"4613","178","Tập 71: Một đêm dịu dàng","87"
"4619","178","Tập 77: Tổn thương lặp lại","93"
"4631","178","Tập 89: Điều kiện trao đổi","105"
"4635","178","Tập 92: Bằng chứng","109"
"10852","132","Mặc đồ mới đi dạo thành phố mới—mọi thứ đều mới mẻ.","2867"
"6147","132","Giặt đồ nhớ đừng đổ quá nhiều nước giặt.","2222"
"10853","132","Ăn không chán tinh tế, món ăn không chán tỉ mỉ.","2868"
"10854","132","Một vùng đất nuôi dưỡng một vùng người.","2895"
"10855","132","Thức dậy phải gặp bạn cũ.","2896"
"10856","132","Biết quá khứ để hiểu tương lai, thấy rõ để biết ẩn sâu.","2905"
"10857","132","Viên, bột, cao, đan, thần tiên khó phân biệt.","2906"
"10499","132","Chỉ trôi theo gió, không có chỗ để dừng chân.","628"
"10501","132","Nhiều việc nhìn đơn giản nhưng làm rất khó.","630"
"10505","132","Ngồi mãi một phương tiện cũng muốn đổi.","634"
"26339","177","Chương 6","7"
"26340","177","Chương 7","8"
"26341","177","Chương 8","9"
"26342","177","Chương 9","10"
"26343","177","Chương 10","11"
"26344","177","Chương 11","12"
"26345","177","Chương 12","13"
"5674","132","Có những lời không thể nói, có những việc không thể làm","2289"
"8489","132","Ba trăm sáu mươi nghề, nghề nào cũng phải chuyên nghiệp","614"
"5675","132","Phỏng vấn đường phố cần sự ngẫu nhiên","2329"
"9361","132","Nấm lạ chưa từng thấy đừng ăn bừa.","1888"
"10502","132","Nếu tình yêu bền lâu, sao phải bận tâm ngày đêm?","631"
"6097","167","Chương 194: Cá Đã Cắn Mồi","227"
"4059","132","Tổ vàng tổ bạc không bằng tổ cỏ nhà mình.","1865"
"7998","132","Không ngẫu nhiên, chó tốt luôn có đôi.","1899"
"4070","132","Cắt bỏ ngàn sợi rối, tạo kiểu muôn vẻ duyên dáng.","1965"
"26346","177","Chương 13","14"
"26347","177","Chương 14","15"
"4640","178","Tập 97: Vở Kịch Bắt Đầu","114"
"4642","178","Tập 99: Hóa Ra Là Em!","116"
"4647","178","Tập 103: Anh Không Xứng Với Cô Ấy","121"
"4656","178","Tập 111: Yêu Ghét Chưa Bao Giờ Vô Cớ","130"
"4657","178","Tập 112: Mong Anh Là Sao, Em Là Trăng","131"
"5486","178","Mùa 2 Tập 47: Cứu Shilan","180"
"5489","178","Mùa 2 Tập 50: Hủy Diệt","183"
"26348","177","Ngoại truyện","16"
"26349","177","Chương 15","18"
"26350","177","Chương 16","19"
"26351","177","Chương 17","20"
"10859","132","Sương từ đêm nay trắng, trăng sáng nhất nơi quê nhà.","2909"
"10861","132","Cuộc sống, vũ trụ, mọi thứ thật huyền diệu!","2911"
"10862","132","Trái cây bên tường ngọt hơn hẳn.","2935"
"10863","132","Cứu một mạng người hơn xây bảy tầng tháp.","2936"
"10864","132","Đồ bỏ không là báu vật đặt sai chỗ.","2957"
"10867","132","Những điều đẹp đẽ đáng trân trọng đều cần giữ khoảng cách.","2970"
"10488","132","Ăn vụng đồ ăn vặt trong lớp ngon hơn hẳn.","617"
"10492","132","Bà ơi, bà ơi, nghe cháu nói.","621"
"10493","132","Mọi chuyện đều cần sự cân bằng.","622"
"10858","132","Tôi chính là tôi, là ngọn lửa khác màu.","2908"
"10868","132","Giang Thái Công câu cá, người muốn thì mắc câu.","8812"
"10869","132","Mặc đồ mới của tôi, mỗi ngày đều có bất ngờ khác.","8814"
"4559","185","Súp Lơ, Hoành Thánh, Há Cảo~","31"
"4566","185","Quà Tặng","38"
"26352","177","Chương 18","21"
"26354","177","Sự kiện thưởng","23"
"8821","132","Bọn trẻ ngày nào cũng muốn được Tết Thiếu Nhi","616"
"4649","175","107 Hạnh phúc","123"
"4726","151","65 Thử đoán xem","492"
"4727","151","66 Đơn Thành Hy xoá bài","509"
"4728","151","67 Cảm giác yên tâm","524"
"10870","132","Thời gian có thể thay đổi con người.","9659"
"10873","132","Mắt đền mắt, răng đền răng.","10780"
"10874","132","Bướm nhẹ vỗ cánh, bão cuồng trên đầu kia trái đất.","11853"
"10875","132","Thời gian trôi nhanh, ai cũng thay đổi.","11854"
"7138","132","Ba câu hỏi lớn mỗi ngày: ăn gì sáng, trưa, tối","635"
"10877","132","Mỗi người phát huy tài năng tối đa.","12807"
"10878","132","Đi đầu trong dòng chảy đại dương.","13840"
"10881","132","Ba phần trang phục, bảy phần diễn xuất.","15035"
"10882","132","Không sợ nuôi hồ ly, chỉ sợ hồ ly để ý.","17250"
"10883","132","Có thần linh, hình dạng như túi vàng, đỏ như lửa đan.","17251"
"10884","132","Người thật không lộ mặt.","18767"
"10885","132","Tuyết lành kinh ngạc ngàn dặm, mây tối mờ chín tầng trời.","18768"
"10887","132","Buồn ngủ không gốc, ngủ càng nhiều càng sâu.","19619"
"10889","132","Gặp khẩn cấp nhớ bạn cũ; lúc nguy hiểm nhờ người quen.","20878"
"26355","177","Chương 20","24"
"10890","132","Làm tổn thương người chứ không làm xấu mặt; vạch lỗi chứ không vạch nhược điểm.","20903"
"26357","177","Thông báo tạm ngưng cập nhật Trung Thu","27"
"10891","132","Người thông thái cũng có lúc sai.","22355"
"10892","132","Ngã đâu nằm đó, ăn chơi thoải mái.","22356"
"10494","132","Kỹ năng cãi nhau là lôi chuyện cũ ra.","623"
"10495","132","Thỉnh thoảng thử kết hợp mới cũng không tệ.","624"
"10871","132","Ra đòn bất ngờ, tấn công không đề phòng.","9661"
"10876","132","Cầu cho hạn hán hay lụt lội, cầu cho dịch bệnh hay tai họa.","12806"
"10886","132","Sản phẩm Mazu, chất lượng đảm bảo.","19618"
"26358","177","Chương 22","28"
"26359","177","Chương 23","29"
"26360","177","Chương 24","30"
"10893","132","Quá buồn ngủ, cuối cùng cả mơ cũng ngủ.","22359"
"26361","177","Chương 25","31"
"26362","177","Chương 26","32"
"26363","177","Chương 27","33"
"7785","148","Chương 218: Có Phải Không Chơi Nổi?","2451"
"10586","132","Dưa ép không ngọt, tóc mọc cứng khó vuốt","715"
"10894","132","Thợ điêu khắc băng không muốn xây thì không thể làm thợ tóc giỏi.","23828"
"10898","132","Cúng Thần Bếp dịp tiểu năm, kẹo dưa cũng phải dâng lên.","24679"
"26364","177","Chương 28","34"
"8497","132","Người có lúc sai, ngựa có lúc ngã","697"
"10900","132","Bữa cơm tất niên tất nhiên phải trổ hết tài nấu nướng.","25786"
"10901","132","Ngủ đi ngủ đi, bé yêu của tôi.","26353"
"10902","132","Livestream không chỉ có chuyện mà còn có sự cố.","26357"
"10903","132","Âm nhạc là ngôn ngữ chung của thế giới.","27250"
"10904","132","Chỉ một cú nhấp để kiểm tra trạng thái tinh thần người đi làm.","27256"
"10906","132","Gặp nhau không biết quý, chia tay mới biết buồn.","27930"
"10907","132","Đọc rộng về cổ kim, vật quý lưu truyền đời đời.","28921"
"10909","132","Thủ khoa gặp binh lính, lý lẽ không thể nói rõ.","29456"
"10589","132","Tôi đang nhìn xa, vượt lên trên mặt trăng","718"
"26365","177","Chương 29","35"
"7766","180","Chương 266: Gặp gỡ (Phần 1)","1980"
"8500","132","Nguyệt Lão tìm đối tượng cho sư tử đá","724"
"5184","132","Sợ nhất là dọn nhà xong mới phát hiện mất đồ","729"
"9801","132","Ai mà cưỡng lại được mèo con chứ?","743"
"7711","132","Kẻ thù truyền kiếp","531"
"26366","177","Chương 30","36"
"26367","177","Chương 31","37"
"26368","177","Chương 32","38"
"7767","184","Chương 28: Sao Mới Về?","1993"
"7737","187","Chương 57: Sắp Lộ Mặt Nạ Rồi!","998"
"5594","136","Phần Một Chương 50 Phần 1","906"
"7740","136","Phần Một Chương 56 Phần 1","1047"
"7818","140","Lục Thái Bảo Vong","3012"
"7782","137","Dự Báo: Chẳng lẽ là tiết lộ nội dung?","2396"
"7784","137","Phần 2 Chương 6 Tập 9: Lễ Hội","2425"
"10911","132","Kỹ thuật tranh dầu được luyện thành như thế.","30517"
"10912","132","Lý tưởng và thực tế luôn có khoảng cách.","30519"
"10913","132","Điểm khởi đầu của tâm hồn và sự giác ngộ mới.","31762"
"10914","132","Kiếp trước là kẻ thù, kiếp này làm anh em.","31763"
"10905","132","Nổi giận rồi lại nổi giận thêm lần nữa.","27929"
"10908","132","Lão làng gặp “lão làng”, nước mắt ngấn tràn.","28924"
"10915","132","Tại sao sao quân truy đuổi Tháng Chín không buông?","32610"
"8507","132","Quan sát cũng là phần quan trọng trong học tập","780"
"10642","132","Tự Mình Xin Lỗi, Dù Bị Đánh Cũng Phải Nói Hết","1033"
"10916","132","Mũi là mũi, mắt là mắt.","32614"
"10917","132","Mơ xanh như đậu, liễu như lông mày, bướm bay suốt ngày dài.","33455"
"10920","132","Trời sinh ta có tài, không đến lúc thì đừng dùng.","34384"
"10921","132","Người là sắt, cơm là thép, bỏ bữa đói lả người.","34970"
"10924","132","Ước vọng vĩ đại sinh ra thiên tài vĩ đại.","35934"
"10928","132","Anh cả đừng nhắc đến anh hai, hai anh em cũng gần như nhau.","36984"
"10929","132","Làm lớn làm mạnh, tạo nên huy hoàng mới.","38375"
"5190","132","Ngọc thực đều vào miệng, chiếc bánh này thật độc đáo.","781"
"10930","132","Không có oan gia thì không tụ họp.","38376"
"10931","132","Chứa cả trời đất và bốn biển, thu hết báu vật.","39636"
"10933","132","Một nơi thi, tám phương viện trợ.","41702"
"10934","132","Có người ở đó, thuyền gặp gió thuận.","41703"
"10897","132","Thế giới kỳ quái, có người thì dễ thương.","24678"
"10936","132","Một nhà không nói hai lời.","42865"
"10938","132","Không được nghỉ ngơi nửa ngày.","42869"
"10939","132","Muỗi bay rì rầm, tiếng tối như sấm.","43290"
"10940","132","Tài năng bắt đầu từ thuở nhỏ.","44187"
"10941","132","Ai cũng có lòng yêu cái đẹp.","45363"
"10942","132","Nắng cháy giữa trưa, lửa rực rỡ.","45374"
"10943","132","Chiếc thuyền chơi trên nước dài, trôi nổi bình thản.","47854"
"9410","148","Chương 244: Ánh sáng duy nhất","2910"
"10919","132","Hổ hay chuột, ngớ ngẩn không phân biệt được.","34382"
"10922","132","Ai có ước mơ đều tuyệt vời.","34971"
"10923","132","Có dũng khí thì sẽ có kỳ tích.","35933"
"10945","132","Gỗ giấu trong rừng, sao có thể không thấy?","47860"
"10946","132","Chỉ thợ giỏi mới nhận ra ngọc và đá giống nhau.","49534"
"10947","132","Trời đất khai mở, Nữ Oa nặn người từ đất vàng.","49535"
"10949","132","Có kim cương mới làm được nghề gốm.","52080"
"10950","132","Dũng khí đến đâu, hy vọng đến đó.","52081"
"10951","132","Cây gậy quét một vùng, cây giáo chọc một đường.","52082"
"10952","132","Đi rồi biệt ly dài, ngàn năm vẫn mong.","52890"
"10954","132","Phần phụ: Hành Lộ Nan Chương Hai","53008"
"10955","132","Phần phụ: Hành Lộ Nan Chương Ba","53843"
"10956","132","Tính cả nợ mới lẫn nợ cũ.","54859"
"10957","132","Ngoài núi còn núi, ngoài chó còn chó.","54860"
"10958","132","Mỗi lần cắt tóc là một canh bạc.","56026"
"24519","139","Chương 1: Cùng Nhau","1"
"10960","132","Lông hulu hulu, không sợ.","56552"
"10961","132","Thể chất khỏe mạnh, rèn luyện tinh thần.","56554"
"8526","132","Tặng quà quan trọng nhất là tấm lòng","1016"
"10962","132","Trông giống, khoảng ba phần mười.","57432"
"10964","132","Liên minh mạnh mẽ, phong cách riêng.","59289"
"7808","132","Sương lạnh gió nhẹ ánh trăng mờ; đêm nay chim ác là nam không bay.","2848"
"26369","177","Chương 33","39"
"10965","132","Công việc làm người khác lạ hẳn.","59292"
"10966","132","Dạy cách câu còn hơn cho cá.","60108"
"10967","132","Sân nhiều lá rụng, biết thu đến rồi.","60109"
"10968","132","Luôn có nhiều cách hơn khó khăn.","61145"
"26370","177","Chương 34","41"
"25354","145","19 Rồng Khổng Lồ Băng Tuyết 1 Phần 1","36"
"10969","132","Tòa nhà cao trăm thước bắt đầu từ nền móng.","61146"
"10970","132","Rời nhà khi nhỏ, trở về khi già.","61610"
"10953","132","Phần phụ: Hành Lộ Nan Chương Một","53001"
"10948","132","Trời裂","52078"
"26371","177","Chương 35","42"
"10972","132","Quà nhẹ nghĩa nặng, vui vẻ nhận.","62960"
"10974","132","Trẻ mới sinh dữ hơn hổ.","64559"
"10975","132","Tôi là ai? Tôi từ đâu đến và sẽ đi đâu?","64560"
"10976","132","Tiên khỉ trời sinh đạo lực thịnh, rời núi lái bè theo gió trời.","65775"
"10977","132","Sự tu dưỡng của diễn viên.","65776"
"10978","132","Người có tên, cây có bóng.","67297"
"26372","177","Chương 36","43"
"7753","132","Sao chớp mắt đã đến lúc đi học lại rồi nhỉ?","1287"
"10979","132","Chỉ cần muốn làm, không thiếu việc.","67298"
"10981","132","Núi xanh không đổi, nước trong chảy mãi.","71207"
"7166","132","Thiết kế sản phẩm giống nhau, trải nghiệm người dùng khác nhau.","1302"
"10983","132","Trí thông minh chiếm lĩnh cao điểm.","71662"
"10984","132","Mây ơi mây ơi, biến hóa có thần linh.","73067"
"10985","132","Nhiệt huyết của tôi như ngọn lửa.","73068"
"7758","132","Không nghe lời người già, thiệt thòi ngay trước mắt.","1394"
"10986","132","Chải tóc thành hình sư tử.","74020"
"10987","132","Khuôn mặt cười, ba phần mười tài lộc.","74022"
"7772","132","Mỗi ngày làm một việc tốt, bắt đầu từ bước chân.","2223"
"9872","132","Đôi mắt là cửa sổ tâm hồn.","2226"
"10988","132","Hồ ly cầm chỉ, bạn mặc áo.","75725"
"10989","132","Yêu nghề nào, làm nghề đó.","76547"
"10991","132","Chai nửa đầy, nửa vơi lắc lư.","78845"
"10992","132","Đừng đoán ý con gái.","78846"
"10993","132","Đem lễ đến, nhận lễ về.","79919"
"26373","177","Chương 37","45"
"26374","177","Chương 38","46"
"10998","132","Lách tách, lách tách, tóc sắp xù.","82486"
"10999","132","Kiến thức là sức mạnh.","82487"
"11001","132","Nghe lời Táo Quân, đừng để ông ấy bị thương.","83107"
"11002","132","Gieo gì gặt nấy.","83108"
"11003","132","Rắn mang ngàn cảnh, năm đổi vạn mới.","84981"
"11005","132","Cõi thật này thuộc về thần tiên.","85472"
"11009","132","Trái tim sư tử dữ, ngửi hoa hồng nhẹ nhàng.","88076"
"11010","132","Kéo búa bao, vật này thắng vật kia.","88078"
"11000","132","Giàu hay nghèo, cạo đầu đón năm mới.","83106"
"11011","132","Dạy bằng hành động hơn lời nói.","89265"
"11012","132","Làm việc tốt, đừng hỏi tương lai.","89266"
"11014","132","Lấy ý tưởng mới mọi lúc mọi nơi.","90167"
"10788","132","Lật sách không nhanh bằng đổi mặt","2528"
"11015","132","Đòi giá cao khắp nơi, trả tiền ngay chỗ.","91009"
"11016","132","Anh em tốt, suốt đời!","91010"
"11018","132","Cây sợ bị lột vỏ, người sợ bị lộ khuyết điểm.","91699"
"11020","132","Hương vị của nhà, tôi biết mà!","92752"
"11021","132","Ngày hôm nay, trời trong xanh, gió mát dịu dàng.","93741"
"11022","132","Nhớ bạn cũ, thương gia đình, thương gia đình, nhớ bạn cũ.","93744"
"11023","132","Nơi ân nhân gặp nhau, ánh mắt sáng gấp đôi.","95767"
"11024","132","Ơn nước nhỏ phải trả bằng suối nguồn.","95771"
